movie_id,title,genre,imdb
tt1016268,Enron: The Smartest Guys in the Room,"Biography,Documentary,History",7.5
tt1016290,Crows Zero,"Action,Comedy,Crime",7.0
tt1016307,Glasses,"Comedy,Drama",7.1
tt10172266,"Red, White & Royal Blue","Comedy,Romance",7.0
tt1017428,Captain Abu Raed,Drama,7.3
tt1018764,One Piece: Baron Omatsuri and the Secret Island,"Action,Adventure,Animation",7.2
tt10187686,Thamaasha,"Comedy,Drama",7.7
tt10189300,Lunana: A Yak in the Classroom,"Drama,Family",7.5
tt10189514,Soorarai Pottru,Drama,8.6
tt10193752,The Real Charlie Chaplin,"Biography,Documentary",7.3
tt1019452,A Serious Man,"Comedy,Drama",7.0
tt10195452,American Skin,"Drama,Thriller",7.0
tt10196368,Nothing Compares,"Biography,Documentary,Music",7.6
tt10196464,Ramprasad Ki Tehrvi,"Comedy,Drama",7.4
tt10199590,Les Misérables,"Crime,Drama,Thriller",7.6
tt10199640,Beanpole,"Drama,War",7.2
tt10199664,Adam,Drama,7.2
tt10199974,Pareeksha,Drama,8.0
tt1020072,Selma,"Biography,Drama,History",7.5
tt10203842,State Funeral,"Documentary,History",7.2
tt10204940,Spread Your Wings,"Adventure,Drama,Family",7.3
tt1020773,Certified Copy,"Drama,Romance",7.2
tt10208198,"The Gangster, the Cop, the Devil","Action,Crime,Thriller",7.0
tt1020937,Awarapan,"Action,Crime,Drama",7.4
tt1020938,Babies,Documentary,7.0
tt1020972,Blind Mountain,"Crime,Drama",7.5
tt10214496,The Donut King,"Animation,Documentary",7.1
tt10214826,Agent Sai Srinivasa Athreya,"Comedy,Crime,Mystery",8.3
tt10215424,Liam Gallagher: As It Was,"Documentary,Music",7.1
tt10217550,Vinci Da,"Crime,Mystery,Thriller",7.3
tt10219146,Dwelling in the Fuchun Mountains,"Drama,Romance",7.2
tt1022603,500 Days of Summer,"Comedy,Drama,Romance",7.6
tt1022606,Lion's Den,"Crime,Drama",7.0
tt10230436,Yeh Ballet,"Drama,Musical",7.5
tt1023114,The Way Back,"Adventure,Drama,History",7.3
tt10233718,Vadh,"Crime,Drama,Thriller",7.2
tt1023490,Il Divo,"Biography,Drama",7.2
tt10236164,The Girl with the Needle,"Crime,Drama,History",7.5
tt10237612,Inseparable Bros,"Comedy,Drama",7.2
tt10243672,Joy,"Biography,Drama,History",7.1
tt1024648,Argo,"Biography,Drama,History",7.7
tt1024942,Just Another Love Story,"Crime,Drama,Thriller",7.1
tt1024964,A Map for Saturday,Documentary,7.8
tt10249780,Doza shtastie,Drama,7.1
tt10256238,Created Equal: Clarence Thomas in His Own Words,"Biography,Documentary",7.9
tt10260042,Antigone,"Crime,Drama",7.1
tt10262648,Compartment Number 6,"Drama,Romance",7.2
tt10272386,The Father,"Drama,Mystery",8.2
tt10280296,Sardar Udham,"Crime,Drama,History",8.3
tt1028528,Death Proof,"Drama,Thriller",7.0
tt1028532,Hachi: A Dog's Tale,"Biography,Drama,Family",8.1
tt1028576,Secretariat,"Biography,Drama,Family",7.2
tt10287954,Rose Island,"Adventure,Biography,Comedy",7.0
tt10288566,Another Round,"Comedy,Drama",7.7
tt10289996,The Black Godfather,"Biography,Documentary",7.5
tt10290244,Little Nicholas - Happy as Can Be,"Animation,Comedy,Family",7.1
tt1029172,The War on Democracy,Documentary,8.1
tt1029234,Martyrs,Horror,7.0
tt1029235,Max Manus: Man of War,"Action,Biography,Crime",7.3
tt10295212,Shershaah,"Action,Biography,Drama",8.3
tt10300570,Kadaisi Vivasayi,Drama,8.7
tt10308634,My First Client,"Crime,Drama",7.4
tt10310096,John Lewis: Good Trouble,Documentary,7.5
tt10311018,Brother's Keeper,Drama,7.3
tt10312668,Tell No One,Documentary,8.2
tt10320050,Brother in Love,Comedy,7.0
tt10322274,Schumacher,"Biography,Documentary,Sport",7.4
tt10324144,Article 15,"Crime,Drama,Mystery",8.1
tt1032755,RocknRolla,"Action,Crime,Thriller",7.2
tt1032821,Tyson,"Biography,Documentary,Sport",7.4
tt1032846,"4 Months, 3 Weeks and 2 Days",Drama,7.9
tt1032854,Terror's Advocate,"Biography,Documentary,History",7.1
tt1032856,The Band's Visit,"Comedy,Drama,Music",7.5
tt10329134,Your Name Engraved Herein,"Drama,Romance",7.3
tt10330046,Censored,"Biography,Drama,History",7.4
tt10334438,Becoming Cousteau,"Adventure,Biography,Documentary",7.1
tt10334456,Once Were Brothers,"Biography,Documentary,History",7.4
tt10334602,Sivappu Manjal Pachai,"Action,Drama,Thriller",7.1
tt1033467,American Drug War: The Last White Hope,"Crime,Documentary",7.7
tt1033575,The Descendants,"Comedy,Drama",7.3
tt1034053,Mozhi,"Comedy,Musical,Romance",8.1
tt10341034,Black Box,"Drama,Mystery,Thriller",7.2
tt1034303,Defiance,"Action,Drama,History",7.1
tt1034325,Phoebe in Wonderland,Drama,7.0
tt1034419,White Lightnin',"Biography,Drama",7.0
tt1035730,A Woman in Berlin,"Biography,Drama,History",7.0
tt10365912,Becoming Led Zeppelin,"Documentary,Music",7.5
tt10366206,John Wick: Chapter 4,"Action,Crime,Thriller",7.6
tt10366460,CODA,"Comedy,Drama,Music",8.0
tt10366574,Prayers for the Stolen,Drama,7.3
tt10370116,Single Slipper Size - 7,Drama,8.3
tt10370710,The Worst Person in the World,"Comedy,Drama,Romance",7.7
tt10370932,Magamuni,"Crime,Drama,Thriller",7.6
tt1037163,The Time That Remains,"Drama,History",7.1
tt10375094,Pada,"Crime,Drama,Thriller",7.8
tt1037850,Secret,"Drama,Fantasy,Music",7.5
tt10384744,Heroic Losers,"Adventure,Comedy,Crime",7.2
tt1038693,The Story of Luke,"Comedy,Drama,Romance",7.1
tt1038988,REC,"Horror,Mystery,Thriller",7.4
tt10394738,I Am Greta,"Biography,Documentary",7.5
tt1039647,The Union: The Business Behind Getting High,Documentary,8.2
tt1039652,The Zone,"Drama,Thriller",7.0
tt1039952,Citizen,"Action,Drama,Mystery",7.3
tt1039960,Estomago: A Gastronomic Story,"Comedy,Crime,Drama",7.8
tt10409498,Only the Animals,"Crime,Drama,Mystery",7.1
tt10415600,Salaga,"Action,Crime,Thriller",7.0
tt10418630,True Mothers,Drama,7.0
tt10419266,BoBoiBoy: Elemental Heroes,"Action,Adventure,Animation",7.4
tt10420532,Ask Tesadüfleri Sever 2,"Drama,Romance",7.1
tt1042877,Cadillac Records,"Biography,Drama,Music",7.0
tt10431010,Raatchasi,Drama,7.4
tt10431500,Miracle in Cell No. 7,Drama,8.2
tt1043749,Everything Is Fine,Drama,7.0
tt1043842,Appleseed: Ex Machina,"Action,Adventure,Animation",7.0
tt10442108,Kinky Boots: The Musical,Musical,8.0
tt10443794,The United Way,"Documentary,History,Sport",7.2
tt10443808,The Passage,"Action,Biography,Drama",7.0
tt10443846,Yeh Saali Aashiqui,"Drama,Romance,Thriller",7.8
tt10452480,Kettiyollaanu Ente Maalakha,"Comedy,Drama",7.5
tt1045642,Tales from the Script,Documentary,7.1
tt1045658,Silver Linings Playbook,"Comedy,Drama,Romance",7.7
tt1045670,Happy-Go-Lucky,"Comedy,Drama,Romance",7.0
tt1046198,I'm Staying,"Comedy,Drama,Fantasy",7.3
tt10462154,The Most Precious of Cargoes,"Animation,Drama",7.1
tt10469118,Hellaro,Drama,8.6
tt10469384,The Rise of Jordan Peterson,"Biography,Documentary",7.1
tt1047007,Young@Heart,"Documentary,Music",7.9
tt1047459,Religion,"Drama,History",8.0
tt10477558,Violet Evergarden: Eternity and the Auto Memory Doll,"Animation,Drama,Family",7.5
tt1048171,Seraphine,"Biography,Drama",7.4
tt10487722,On-Gaku: Our Sound,"Animation,Comedy,Drama",7.3
tt10489780,Bandi,Adventure,7.6
tt1049400,Outrage,Documentary,7.5
tt1049413,Up,"Adventure,Animation,Comedy",8.3
tt10495746,Two Blue Stripes,Drama,7.8
tt10503934,The Treasure 2,"Action,Adventure,Drama",7.1
tt10505316,Lost Illusions,"Drama,Romance",7.4
tt10515086,The Blue Elephant 2,"Crime,Drama,Horror",8.0
tt10515526,Lootcase,"Comedy,Crime",7.5
tt1051906,The Invisible Man,"Drama,Horror,Mystery",7.1
tt1051907,For Love and Honor,"Crime,Drama",7.8
tt10521092,The Forgotten Battle,"Action,Adventure,War",7.1
tt10524262,Missing 411: The Hunted,Documentary,7.0
tt10525672,Silver Skates,"Adventure,Drama,Romance",7.1
tt10530176,The Call,"Crime,Horror,Mystery",7.1
tt10532840,Who Killed Garrett Phillips?,"Crime,Documentary,Mystery",7.3
tt10534500,#Home,"Drama,Family",8.7
tt10534996,Josep,"Animation,Biography,Drama",7.4
tt10540510,Inu-Oh,"Animation,Drama,Fantasy",7.1
tt10541028,Gotro,Drama,7.5
tt10545076,Bring the Soul: The Movie,"Documentary,Music",8.4
tt10545484,Evaru,"Mystery,Thriller",8.1
tt10545704,"Farewell, Mr. Haffmann",Drama,7.1
tt1054580,Desert Flower,"Biography,Drama",7.3
tt1054588,Flash of Genius,"Biography,Drama",7.0
tt1054677,The Best Things in the World,"Comedy,Drama",7.2
tt10551608,Thanneermathan Dinangal,"Comedy,Romance",7.8
tt10554232,Dara of Jasenovac,"Drama,War",8.0
tt10556036,Jiivi,"Drama,Thriller",7.7
tt1056231,Hooked,Drama,7.0
tt10566928,Weekend with Pops,"Comedy,Drama",7.4
tt1057500,Invictus,"Biography,Drama,History",7.3
tt10579952,Master,"Action,Crime,Drama",7.4
tt10583170,Vlastníci,"Comedy,Drama",7.2
tt10588750,Doraemon the Movie: Nobita's New Dinosaur,"Adventure,Animation,Comedy",7.1
tt10592082,Parineeta,Romance,7.4
tt10597204,Hazard,Drama,7.0
tt1059955,The Pixar Story,Documentary,7.7
tt1060277,Cloverfield,"Action,Horror,Sci-Fi",7.0
tt10607676,Finding Jack Charlton,"Documentary,Sport",8.0
tt10608668,Vikruthi,"Comedy,Drama",7.4
tt10611372,My Mom is a Character 3,Comedy,7.1
tt10612922,One Night in Miami...,Drama,7.1
tt10622972,Jhimma,"Comedy,Drama",7.4
tt10623524,Chal Mera Putt,"Comedy,Drama",7.5
tt10627720,Ne Zha,"Action,Adventure,Animation",7.3
tt10633456,Minari,Drama,7.4
tt10635042,Sailor Moon Eternal,"Action,Adventure,Animation",7.0
tt1063669,The Wave,"Drama,Thriller",7.6
tt10638522,Talk to Me,"Horror,Thriller",7.1
tt10639076,Louis Theroux: Surviving America's Most Hated Family,Documentary,7.4
tt10640346,Babylon,"Comedy,Drama",7.1
tt10641972,Goodbye Mother,"Comedy,Drama,Romance",7.3
tt10642834,The Forty-Year-Old Version,"Comedy,Drama",7.2
tt10648440,Exit,"Action,Comedy",7.0
tt1064932,Welcome to the Sticks,"Comedy,Romance",7.1
tt1065073,Boyhood,Drama,7.9
tt10651230,The Peasants,"Animation,Drama,History",7.6
tt1065318,Worlds Apart,Drama,7.0
tt10671436,Barot House,"Mystery,Thriller",7.2
tt10681070,Leap of Faith: William Friedkin on the Exorcist,Documentary,7.6
tt10682414,Petya of My Petya,Drama,7.3
tt1068646,The Class,Drama,7.5
tt1068649,I've Loved You So Long,Drama,7.6
tt10687070,Mandela,"Comedy,Drama",8.3
tt10687116,Entergalactic,"Animation,Comedy,Music",7.4
tt10687158,Western Stars,"Documentary,Music",7.6
tt1068773,Detective Conan: Captured in Her Eyes,"Adventure,Animation,Crime",7.5
tt1068956,In the Name of God,Drama,8.3
tt1069238,Departures,Drama,8.0
tt10692788,After Love,Drama,7.3
tt10698680,K.G.F: Chapter 2,"Action,Crime,Drama",8.2
tt10701074,Ponniyin Selvan: Part I,"Action,Drama",7.5
tt10702760,National Theatre Live: Fleabag,Comedy,8.3
tt10703826,Citizen K,Documentary,7.2
tt10706602,Collective,"Crime,Documentary",8.1
tt1070874,The Trial of the Chicago 7,"Drama,History,Thriller",7.7
tt10709114,Immediate Family,"Documentary,Music",8.5
tt10710246,Eftihia,"Biography,Drama,Music",8.0
tt10711648,Comali,Comedy,7.0
tt1071228,I Was Here,"Crime,Drama",7.0
tt10715974,Safe Corridor,"Drama,History,War",7.3
tt10717738,Anjaam Pathiraa,"Crime,Mystery,Thriller",7.9
tt1071812,Mao's Last Dancer,"Biography,Drama,Music",7.3
tt10720352,Arthur the King,"Adventure,Drama,Sport",7.0
tt10723416,Look at Me: XXXTentacion,"Documentary,Music",7.6
tt10731386,Audrey,"Biography,Documentary,History",7.1
tt1073223,Detective Conan: Countdown to Heaven,"Action,Animation,Crime",7.6
tt1073241,Nothing But the Truth,"Crime,Drama,Mystery",7.1
tt10734928,The Legend of Hei,"Action,Adventure,Animation",7.3
tt10735202,Helen,"Drama,Thriller",7.7
tt10735686,Toxikoma,"Biography,Drama",7.0
tt10735778,Lethal Kittens,Comedy,7.6
tt10738536,Delicious,"Comedy,Drama,History",7.0
tt10741846,Rita Moreno: Just a Girl Who Decided to Go for It,"Biography,Documentary",7.7
tt1074638,Skyfall,"Action,Adventure,Thriller",7.8
tt10749760,A Son,"Crime,Drama,Thriller",7.3
tt1075110,The Misfortunates,"Comedy,Drama",7.3
tt10763618,Tune in for Love,"Drama,Romance",7.2
tt10765852,Metallica & San Francisco Symphony - S&M2,"Documentary,Music",8.6
tt10766468,Gintama: The Final,"Action,Animation,Comedy",8.6
tt10767976,Fatteshikast,"Action,Drama,History",8.5
tt1077089,The Magic Hour,Comedy,7.2
tt1077094,One Million Yen Girl,Drama,7.2
tt1077248,Johnny Gaddaar,"Crime,Drama,Thriller",7.8
tt1077258,Planet Terror,"Action,Comedy,Horror",7.0
tt1077262,Ajami,"Crime,Drama",7.2
tt10773114,One Day We'll Talk About Today,Drama,7.3
tt1078188,Boy A,Drama,7.5
tt10785618,Adolescents,Documentary,7.2
tt1078588,My Sister's Keeper,"Drama,Family",7.3
tt10786774,Sam Bahadur,"Biography,Drama,War",7.7
tt10796286,Dear Comrades!,"Drama,History",7.4
tt1080716,The Karamazov Brothers,Drama,7.5
tt10811166,The Kashmir Files,Drama,8.5
tt10832002,The Alleys,"Crime,Drama,Thriller",7.1
tt10832274,Swan Song,"Biography,Comedy,Drama",7.0
tt1083452,Eddie the Eagle,"Adventure,Biography,Comedy",7.3
tt10834986,Gumnaami,"Action,Drama,History",7.8
tt10840884,Taish,"Action,Thriller",7.3
tt10845262,Miracle in Cell No. 7,"Comedy,Drama",7.5
tt10849514,"This Is Not a Burial, It's a Resurrection",Drama,7.3
tt10850264,Squaring the Circle: The Story of Hipgnosis,"Documentary,History",7.7
tt10850320,Luther: Never Too Much,"Biography,Documentary,Music",8.1
tt10850518,Andrey Tarkovsky. A Cinema Prayer,Documentary,7.6
tt10851414,a-ha: The Movie,"Biography,Documentary,Music",7.0
tt10851618,Rising Phoenix,"Documentary,Sport",8.1
tt10855768,Missing,"Drama,Mystery,Thriller",7.1
tt1085799,"Chaos, This Is","Crime,Drama,Romance",7.2
tt10869778,Maidaan,"Biography,Drama,History",7.9
tt10872600,Spider-Man: No Way Home,"Action,Adventure,Fantasy",8.2
tt1087578,Still Walking,Drama,7.9
tt10879920,My Tender Matador,"Drama,History,Romance",7.0
tt10883506,A Sun,"Crime,Drama",7.6
tt10895556,Rashmi Rocket,"Drama,Sport",7.1
tt10895576,Mimi,"Comedy,Drama",7.8
tt10905616,Raja Vaaru Rani Gaaru,Romance,7.4
tt1091191,Lone Survivor,"Action,Biography,Drama",7.5
tt1091207,Teenage Dirtbag,Drama,7.0
tt10915286,Tell Me Who I Am,"Documentary,Drama,Mystery",7.6
tt10916102,Bahut Hua Sammaan,"Comedy,Crime,Drama",7.2
tt1091863,With Great Power: The Stan Lee Story,"Biography,Documentary",7.0
tt10919132,Love Mocktail,"Drama,Romance",8.2
tt10919240,Malik,"Action,Biography,Crime",8.0
tt1092007,Heavy Metal in Baghdad,"Documentary,Music,War",7.6
tt1092016,My Name Ain't Johnny,"Biography,Crime,Drama",7.2
tt1092019,TBS,"Crime,Thriller",7.1
tt1092021,The Investigator,"Comedy,Crime,Drama",7.4
tt10928202,Hawa,"Drama,Mystery",7.6
tt10932100,Imperfect,"Comedy,Drama,Romance",7.7
tt1093370,Jab We Met,"Comedy,Drama,Romance",7.9
tt10935956,Kira & El Gin,"Action,Drama,History",7.9
tt1093824,Encounters at the End of the World,Documentary,7.7
tt1093842,My Winnipeg,"Comedy,Documentary,Drama",7.5
tt10942220,Kabaddi Kabaddi Kabaddi,"Comedy,Drama,Romance",7.4
tt1094241,Bride Flight,"Drama,Romance",7.0
tt1094275,Under the Bombs,"Drama,Romance,War",7.0
tt1094278,Tricks,"Comedy,Drama",7.0
tt1094594,Sigur Rós: Heima,"Documentary,Music",8.4
tt1094627,Buddha Collapsed Out of Shame,"Drama,War",7.3
tt10948718,The Heist of the Century,"Action,Biography,Comedy",7.1
tt1095421,Ramchand Pakistani,Drama,7.5
tt1095442,Goodbye Solo,Drama,7.3
tt10964430,Thappad,Drama,7.0
tt1097239,Joy Division,"Documentary,Music",7.7
tt1097256,Please Vote for Me,Documentary,7.8
tt10975520,Twilight's Kiss,Drama,7.1
tt10981304,Sreekaram,Drama,7.3
tt1098226,Adrift in Tokyo,Comedy,7.2
tt10984580,Utama,Drama,7.1
tt10986222,C'mon C'mon,Drama,7.3
tt10996896,Gundu,Drama,7.1
tt1100048,35 Shots of Rum,Drama,7.1
tt1100089,Foxcatcher,"Biography,Drama,History",7.0
tt11015214,Class Action Park,"Crime,Documentary",7.1
tt1101665,Shaurya,"Crime,Drama,Thriller",7.3
tt11023754,Home Minister,"Action,Drama",7.4
tt11023922,Spirits in the Forest,"Documentary,Music",7.5
tt11026788,Ye Mard Bechara,Comedy,7.7
tt11032374,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"Action,Adventure,Animation",8.2
tt1103275,Two Lovers,"Drama,Romance",7.0
tt11033952,Square One: Michael Jackson,Documentary,7.4
tt1103963,24 City,"Documentary,Drama",7.1
tt11042658,Gantumoote,"Drama,Romance",8.0
tt11044122,Never Surrender: A Galaxy Quest Documentary,Documentary,7.7
tt1104806,One Week,"Adventure,Drama",7.0
tt11051974,Your Eyes Tell,"Drama,Romance",7.4
tt1105263,Bleach: Memories of Nobody,"Action,Adventure,Animation",7.1
tt11052808,Kim Ji-young: Born 1982,Drama,7.3
tt11055922,Fat Fiction,Documentary,7.7
tt11068094,White Bird,"Biography,Drama,Family",7.4
tt11068166,All Hands on Deck,"Comedy,Drama",7.0
tt11075264,Thallumaala,"Action,Comedy,Drama",7.0
tt11078434,Psycho-Pass: Sinners of the System Case.2 First Guardian,"Action,Animation,Crime",7.0
tt11078522,Psycho-Pass: Sinners of the System Case.3 on the Other Side of Love and Hate,"Action,Animation,Crime",7.2
tt11081744,The Common Story,"Comedy,Drama",7.4
tt11083552,Wrath of Man,"Action,Crime,Thriller",7.1
tt11086194,Thankam,"Crime,Drama",7.1
tt11087960,Playground,Drama,7.3
tt11092178,The Snow Sister,"Drama,Family",7.0
tt11095742,Boys State,Documentary,7.6
tt1109624,Paddington,"Adventure,Comedy,Family",7.3
tt11101698,Dancing with the Birds,Documentary,8.2
tt11107074,My Hero Academia: Heroes Rising,"Action,Adventure,Animation",7.8
tt1111313,The Elephant in the Living Room,Documentary,7.3
tt1111876,Balibo,"Biography,Drama,History",7.0
tt1111914,Kadha Parayumbol...,"Comedy,Drama",7.7
tt11120378,The Once and Future Smash,"Comedy,Horror",7.2
tt1112115,King Corn,Documentary,7.0
tt11121664,Blue Bayou,"Crime,Drama",7.1
tt11127680,Boiling Point,"Drama,Thriller",7.5
tt11137920,Garuda,Drama,7.7
tt1113810,M like Mother,Drama,7.4
tt1113829,George Harrison: Living in the Material World,"Biography,Documentary,Music",8.1
tt11138512,The Northman,"Action,Adventure,Drama",7.0
tt11138912,Vickida No Varghodo,"Comedy,Drama",8.0
tt1114271,Thursday,"Action,Adventure,Crime",8.5
tt1114277,Up the Yangtze,Documentary,7.5
tt11143108,Oh My Kadavule,"Comedy,Fantasy,Romance",8.0
tt11143400,Dikkiloona,"Comedy,Romance,Sci-Fi",7.2
tt11143480,Kasada Thapara,Drama,7.2
tt1114680,That Evening Sun,Drama,7.0
tt1114690,Rooster's Breakfast,"Drama,Romance",7.5
tt1114723,The Man Who Loved Yngve,"Comedy,Drama,Music",7.1
tt11160650,On the Count of Three,"Comedy,Crime,Drama",7.0
tt11161474,Pieces of a Woman,Drama,7.0
tt1116184,Jackass 3D,"Action,Comedy,Documentary",7.0
tt11173106,Sufna,Romance,8.0
tt11173544,JFK Revisited: Through the Looking Glass,"Documentary,History",7.5
tt1117385,Felon,"Action,Drama,Thriller",7.4
tt1117394,Transcendent Man,Documentary,7.1
tt11182994,Zillion,"Biography,Crime,Drama",7.2
tt11188850,Biking Borders,Documentary,7.7
tt11191356,Dear Future Children,"Biography,Documentary",7.4
tt1119194,The Piano Forest,"Animation,Drama,Fantasy",7.1
tt1119199,A Man Who Was Superman,"Comedy,Drama",7.2
tt11193002,The Stranger by the Beach,"Animation,Drama,Romance",7.2
tt1119646,The Hangover,Comedy,7.7
tt11198810,She Said,"Crime,Drama,History",7.3
tt11204286,Vellapanti,"Comedy,Crime,Romance",7.0
tt1120985,Blue Valentine,"Drama,Romance",7.3
tt1121794,Sword of the Stranger,"Action,Adventure,Animation",7.7
tt11219254,We Made a Beautiful Bouquet,"Drama,Romance",7.5
tt1121977,Mother and Child,"Drama,Romance",7.2
tt11225756,The Lost Leonardo,"Documentary,Mystery",7.5
tt1122614,And Everything Is Going Fine,Documentary,7.1
tt11230868,Kappela,"Comedy,Drama,Romance",7.5
tt11233960,The Unforgivable,"Crime,Drama,Mystery",7.2
tt11235142,Dia,"Drama,Romance",8.0
tt1124035,The Ides of March,"Drama,Thriller",7.1
tt1124052,City of Life and Death,"Drama,History,War",7.7
tt11242162,Rise,"Biography,Drama,Sport",7.0
tt11243364,Andy Murray: Resurfacing,"Documentary,Sport",7.8
tt1124377,John Rabe,"Biography,Drama,History",7.2
tt1125849,The Wrestler,"Drama,Sport",7.9
tt11271038,Licorice Pizza,"Comedy,Drama,Romance",7.1
tt11271990,Ali & the Queens,"Adventure,Comedy,Drama",7.0
tt1127702,Mission London,Comedy,7.1
tt1127715,Sin Nombre,"Adventure,Crime,Drama",7.5
tt11278476,Rescued by Ruby,"Biography,Drama,Family",7.2
tt1128075,Love Exposure,"Action,Comedy,Drama",8.0
tt11281220,Intoxicated by Love,"Drama,History,Romance",7.2
tt11286314,Don't Look Up,"Comedy,Drama,Sci-Fi",7.1
tt11286640,Nowhere Special,Drama,7.4
tt11290556,The Way I See It,Documentary,8.2
tt11291274,The Unbearable Weight of Massive Talent,"Action,Comedy,Crime",7.0
tt1129435,The Beaches of Agnès,"Biography,Documentary",8.0
tt11296058,The Painter and the Thief,Documentary,7.5
tt11306376,Jathi Ratnalu,Comedy,7.4
tt11306926,Badava Rascal,"Action,Comedy",7.3
tt1130884,Shutter Island,"Drama,Mystery,Thriller",8.2
tt1130981,Tear This Heart Out,Drama,7.4
tt1130988,JCVD,"Comedy,Crime,Drama",7.0
tt11314148,Shiddat,Romance,7.6
tt11316824,Happy Old Year,"Drama,Romance",7.2
tt11317142,Shiva Baby,"Comedy,Drama",7.1
tt1131729,The Boat That Rocked,"Comedy,Drama,Music",7.3
tt11318364,Belashuru,"Drama,Family",7.2
tt11322920,Ayyappanum Koshiyum,"Action,Drama,Thriller",8.0
tt1132578,Summer Holiday,"Comedy,Drama",7.0
tt1132620,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",7.8
tt11327400,Finding Nicole,"Crime,Drama,Thriller",7.0
tt11327514,Uncle Frank,"Comedy,Drama",7.3
tt11331792,"Great Photo, Lovely Life",Documentary,7.4
tt11332484,The Road Dance,Drama,7.1
tt1133559,Detective Conan: Magician of the Silver Sky,"Action,Animation,Comedy",7.0
tt1133922,Crossing,Drama,7.5
tt1133935,Detective Conan: Crossroad in the Ancient Capital,"Action,Adventure,Animation",7.1
tt1133936,Detective Conan: Strategy Above the Depths,"Action,Adventure,Animation",7.0
tt11341742,In Search of Tomorrow,"Documentary,History,Sci-Fi",7.7
tt11346000,King of Cool,"Biography,Documentary,History",7.8
tt1134828,Chameleon,"Comedy,Drama,Thriller",7.2
tt11354168,The Perfect Weapon,Documentary,7.2
tt1135503,Julie & Julia,"Biography,Drama,Romance",7.0
tt11358166,Some Kind of Heaven,Documentary,7.2
tt11358398,The Man Standing Next,Thriller,7.0
tt1135968,Dean Spanley,"Comedy,Drama",7.2
tt11364376,"Acasa, My Home",Documentary,7.6
tt1136608,District 9,"Action,Sci-Fi,Thriller",7.9
tt11368998,25 Years of Innocence,Drama,7.5
tt1137439,Blue Gold: World Water Wars,Documentary,7.6
tt11374902,Doctor,"Action,Comedy,Crime",7.4
tt11375428,Hridayam,"Drama,Musical,Romance",8.0
tt11378264,Mucho Mucho Amor: The Legend of Walter Mercado,"Biography,Documentary",7.3
tt11379988,James,"Action,Comedy,Drama",7.3
tt1138002,Chris & Don: A Love Story,"Biography,Documentary,Romance",7.8
tt11382384,The Dissident,"Crime,Documentary,Thriller",7.8
tt11384306,Heza,Drama,7.0
tt11385336,Memories of My Father,"Drama,History",7.2
tt11388580,Miss Americana,"Biography,Documentary,Music",7.4
tt11389748,Mass,Drama,7.6
tt11390442,Betrayed,"Drama,History,War",7.1
tt11392114,"Bloody Nose, Empty Pockets","Documentary,Drama",7.2
tt11393026,Banksy and the Rise of Outlaw Art,Documentary,7.0
tt1139328,The Ghost Writer,"Crime,Drama,Mystery",7.2
tt11394168,Be Water,Documentary,7.3
tt11394180,Dick Johnson Is Dead,"Biography,Documentary,Drama",7.4
tt11394182,Feels Good Man,"Comedy,Documentary",7.5
tt11394200,Welcome to Chechnya,Documentary,7.9
tt11394276,Assassins,"Biography,Documentary",7.5
tt11394282,Identifying Features,Drama,7.3
tt11394298,The Mole Agent,Documentary,7.5
tt11394318,The Truffle Hunters,Documentary,7.3
tt11394468,The Go-Go's,"Documentary,Music",7.4
tt11394650,On the Record,Documentary,7.2
tt11396226,Mudhal Nee Mudivum Nee,"Drama,Fantasy,Romance",7.9
tt11396310,Viduthalai: Part 1,"Action,Crime,Drama",8.2
tt1139797,Let the Right One In,"Drama,Fantasy,Horror",7.8
tt11410312,Falimy,"Comedy,Drama",7.3
tt11423784,The Disciple,"Drama,Music",7.1
tt11423818,Pawankhind,"Drama,History",8.4
tt1143148,Nora's Will,"Comedy,Drama",7.2
tt1143155,Treeless Mountain,Drama,7.0
tt11433874,Psycho-Pass 3: First Inspector,"Animation,Sci-Fi",7.4
tt11441458,Kadaseela Biriyani,"Comedy,Crime,Drama",7.4
tt1144539,Best Worst Movie,"Comedy,Documentary",7.2
tt11448830,Falcon Lake,"Drama,Mystery,Romance",7.0
tt11454066,You Cannot Kill David Arquette,"Documentary,Sport",7.1
tt11459366,Billie Eilish: The World's a Little Blurry,"Biography,Documentary,Drama",7.7
tt11460992,Runway 34,"Drama,Thriller",7.0
tt1146295,Snow,Drama,7.0
tt11464016,Gunda,Documentary,7.1
tt11464826,The Social Dilemma,"Documentary,Drama",7.6
tt11469744,Mathu Vadalara,"Comedy,Crime,Thriller",8.2
tt1147513,Doraemon: Nobita and the Legend of the Sun King,"Adventure,Animation,Comedy",7.2
tt1148204,Orphan,"Horror,Mystery,Thriller",7.0
tt1148261,Bleach the Movie: The DiamondDust Rebellion,"Action,Animation,Thriller",7.0
tt11490170,HIT,"Crime,Drama,Mystery",7.6
tt1149361,Micmacs,"Action,Comedy,Crime",7.1
tt1149362,The White Ribbon,"Drama,Mystery,Thriller",7.8
tt1149405,Trouble the Water,Documentary,7.3
tt1149583,Flow: For Love of Water,Documentary,7.5
tt11497480,Asur,Drama,7.1
tt11506054,Uma Maheswara Ugra Roopasya,Drama,7.6
tt11508438,One for the Road,Drama,7.2
